submission_a,submission_b,assignment_id,token_similarity,line_similarity,length_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,risk_level
sub_1074,sub_1076,assignment_008,0.08,0.0,0.3722,3,0.03,0.06,3,6,1,low
sub_1074,sub_1077,assignment_008,0.087,0.0,0.4718,2,0.03,0.03,0,3,1,low
sub_1074,sub_1078,assignment_008,0.125,0.0,0.3564,1,0.01,0.04,2,2,1,low
sub_1074,sub_1079,assignment_008,0.2,0.0909,0.4926,4,0.04,0.08,4,7,1,low
sub_1074,sub_1080,assignment_008,0.125,0.0,0.536,3,0.02,0.04,1,4,1,low
sub_1075,sub_1076,assignment_008,0.55,0.0588,0.7222,7,0.07,0.11,4,12,1,low
sub_1075,sub_1077,assignment_008,0.3182,0.0,0.9155,2,0.01,0.02,1,3,1,low
sub_1075,sub_1078,assignment_008,0.2917,0.0,0.6915,5,0.05,0.09,3,8,1,low
sub_1075,sub_1079,assignment_008,0.1667,0.0,0.9559,8,0.08,0.13,5,13,1,low
sub_1075,sub_1080,assignment_008,0.1481,0.0,0.9615,1,0.02,0.01,2,2,1,low
sub_1076,sub_1077,assignment_008,0.3333,0.0,0.7889,5,0.06,0.09,3,9,1,low
sub_1076,sub_1078,assignment_008,0.4167,0.0625,0.9574,2,0.02,0.02,1,4,1,low
sub_1076,sub_1079,assignment_008,0.24,0.0,0.7556,1,0.01,0.02,1,1,1,low
sub_1076,sub_1080,assignment_008,0.2143,0.0,0.6944,6,0.05,0.1,2,10,1,low
sub_1077,sub_1078,assignment_008,0.7778,0.0,0.7553,3,0.04,0.07,2,5,1,medium
sub_1077,sub_1079,assignment_008,0.2083,0.0,0.9577,6,0.07,0.11,4,10,1,low
sub_1077,sub_1080,assignment_008,0.1429,0.0,0.8803,1,0.01,0.01,1,1,1,low
sub_1078,sub_1079,assignment_008,0.24,0.0,0.7234,3,0.03,0.04,2,5,1,low
sub_1078,sub_1080,assignment_008,0.1333,0.0,0.6649,4,0.03,0.08,1,6,1,low
sub_1079,sub_1080,assignment_008,0.55,0.0,0.9191,7,0.06,0.12,3,11,1,low
sub_0089,sub_0090,assignment_009,0.1818,0.0,0.3478,5,0.04,0.01,1,3,0,low
sub_0089,sub_0091,assignment_009,0.2667,0.0,0.7841,2,0.03,0.01,0,2,0,low
sub_0089,sub_0092,assignment_009,0.1429,0.0,0.7101,7,0.07,0.02,2,6,0,low
sub_0089,sub_0093,assignment_009,0.4667,0.0,0.6635,2,0.06,0.01,1,4,0,low
sub_0089,sub_0094,assignment_009,0.2727,0.0,0.5362,3,0.01,0.03,1,8,0,low
sub_0089,sub_0095,assignment_009,0.3571,0.0,1.0,6,0.06,0.0,2,10,0,low
sub_0089,sub_0096,assignment_009,0.2857,0.2,0.7667,1,0.04,0.02,0,3,0,low
sub_0089,sub_0097,assignment_009,0.5,0.0,0.8415,4,0.02,0.01,1,5,0,low
sub_0089,sub_0098,assignment_009,0.5385,0.3,0.6449,1,0.01,0.0,0,1,0,low
sub_0089,sub_0099,assignment_009,0.1111,0.0,0.6273,8,0.09,0.02,3,13,0,low
sub_0089,sub_1081,assignment_009,0.1818,0.0,0.4058,44,0.13,0.82,11,79,0,low
sub_0089,sub_1082,assignment_009,0.4545,0.1429,0.6812,48,0.14,0.86,13,83,0,low
sub_0089,sub_1083,assignment_009,0.2,0.0,0.9718,40,0.11,0.77,9,75,0,low
sub_0089,sub_1084,assignment_009,0.2667,0.0,0.6832,46,0.13,0.83,12,81,0,low
sub_0089,sub_1085,assignment_009,0.1429,0.0,0.7101,35,0.09,0.74,8,72,0,low
sub_0089,sub_1086,assignment_009,0.3571,0.1111,0.8625,42,0.12,0.8,10,77,0,low
sub_0089,sub_1087,assignment_009,0.1667,0.0,0.5362,37,0.1,0.76,9,74,0,low
sub_0089,sub_1088,assignment_009,0.3333,0.1429,0.8841,45,0.13,0.84,12,82,0,low
sub_0089,sub_1089,assignment_009,0.4286,0.0833,0.6832,39,0.11,0.79,10,76,0,low
sub_0089,sub_1090,assignment_009,0.3333,0.0,0.4452,47,0.14,0.87,14,85,0,low
sub_0090,sub_0091,assignment_009,0.2727,0.0,0.2727,3,0.07,0.02,1,5,0,low
sub_0090,sub_0092,assignment_009,0.2222,0.0,0.4898,2,0.03,0.03,1,3,0,low
sub_0090,sub_0093,assignment_009,0.2143,0.0,0.2308,7,0.1,0.0,2,7,0,low
sub_0090,sub_0094,assignment_009,0.2857,0.0,0.6486,2,0.03,0.04,0,5,0,low
sub_0090,sub_0095,assignment_009,0.2727,0.0,0.3478,1,0.02,0.01,1,7,0,low
sub_0090,sub_0096,assignment_009,0.3,0.0,0.2667,6,0.08,0.01,1,6,0,low
sub_0090,sub_0097,assignment_009,0.3,0.0,0.2927,1,0.02,0.02,0,2,0,low
sub_0090,sub_0098,assignment_009,0.1538,0.0,0.2243,4,0.05,0.01,1,2,0,low
sub_0090,sub_0099,assignment_009,0.3636,0.1429,0.2182,3,0.05,0.03,2,10,0,low
sub_0090,sub_1081,assignment_009,0.6,0.0,0.8571,49,0.17,0.83,10,76,0,medium
sub_0090,sub_1082,assignment_009,0.5714,0.0,0.5106,53,0.18,0.87,12,80,0,low
sub_0090,sub_1083,assignment_009,0.3,0.0,0.338,45,0.15,0.78,8,72,0,low
sub_0090,sub_1084,assignment_009,0.2727,0.0,0.2376,51,0.17,0.84,11,78,0,low
sub_0090,sub_1085,assignment_009,0.375,0.0,0.4898,40,0.13,0.75,7,69,0,low
sub_0090,sub_1086,assignment_009,0.1667,0.0,0.3,47,0.16,0.81,9,74,0,low
sub_0090,sub_1087,assignment_009,0.5,0.3333,0.6486,42,0.14,0.77,8,71,0,low
sub_0090,sub_1088,assignment_009,0.2222,0.0,0.3934,50,0.17,0.85,11,79,0,low
sub_0090,sub_1089,assignment_009,0.1538,0.0,0.2376,44,0.15,0.8,9,73,0,low
sub_0090,sub_1090,assignment_009,0.1176,0.0,0.1548,52,0.18,0.88,13,82,0,low
sub_0091,sub_0092,assignment_009,0.1333,0.0,0.5568,5,0.1,0.01,2,8,0,low
sub_0091,sub_0093,assignment_009,0.3529,0.0,0.8462,4,0.03,0.02,1,2,0,low
sub_0091,sub_0094,assignment_009,0.1538,0.0,0.4205,1,0.04,0.02,1,10,0,low
sub_0091,sub_0095,assignment_009,0.1111,0.0,0.7841,4,0.09,0.01,2,12,0,low
sub_0091,sub_0096,assignment_009,0.4615,0.0769,0.9778,3,0.01,0.03,0,1,0,low
sub_0091,sub_0097,assignment_009,0.2667,0.0,0.9318,2,0.05,0.0,1,7,0,low
sub_0091,sub_0098,assignment_009,0.2353,0.0,0.8224,1,0.02,0.01,0,3,0,low
sub_0091,sub_0099,assignment_009,0.3125,0.0,0.8,6,0.12,0.01,3,15,0,low
sub_0091,sub_1081,assignment_009,0.2727,0.0,0.3182,46,0.1,0.81,11,81,0,low
sub_0091,sub_1082,assignment_009,0.3077,0.0,0.5341,50,0.11,0.85,13,85,0,low
sub_0091,sub_1083,assignment_009,0.4615,0.0,0.8068,42,0.08,0.76,9,77,0,low
sub_0091,sub_1084,assignment_009,0.6667,0.0769,0.8713,48,0.1,0.82,12,83,0,medium
sub_0091,sub_1085,assignment_009,0.1333,0.0,0.5568,37,0.06,0.73,8,74,0,low
sub_0091,sub_1086,assignment_009,0.1765,0.0,0.9091,44,0.09,0.79,10,79,0,low
sub_0091,sub_1087,assignment_009,0.1538,0.0,0.4205,39,0.07,0.75,9,76,0,low
sub_0091,sub_1088,assignment_009,0.2143,0.0,0.6932,47,0.1,0.83,12,84,0,low
sub_0091,sub_1089,assignment_009,0.2353,0.0,0.8713,41,0.08,0.78,10,78,0,low
sub_0091,sub_1090,assignment_009,0.3889,0.0,0.5677,49,0.11,0.86,14,87,0,low
sub_0092,sub_0093,assignment_009,0.1111,0.0,0.4712,9,0.13,0.03,3,10,0,low
sub_0092,sub_0094,assignment_009,0.3333,0.0,0.7551,4,0.06,0.01,1,2,0,low
sub_0092,sub_0095,assignment_009,0.2143,0.0,0.7101,1,0.01,0.02,0,4,0,low
sub_0092,sub_0096,assignment_009,0.1429,0.0,0.5444,8,0.11,0.04,2,9,0,low
sub_0092,sub_0097,assignment_009,0.1429,0.0,0.5976,3,0.05,0.01,1,1,0,low
sub_0092,sub_0098,assignment_009,0.125,0.0,0.4579,6,0.08,0.02,2,5,0,low
sub_0092,sub_0099,assignment_009,0.2857,0.0,0.4455,1,0.02,0.0,1,7,0,low
sub_0092,sub_1081,assignment_009,0.2222,0.0,0.5714,51,0.2,0.8,9,73,0,low
sub_0092,sub_1082,assignment_009,0.1667,0.0,0.9592,55,0.21,0.84,11,77,0,low
sub_0092,sub_1083,assignment_009,0.1429,0.0,0.6901,47,0.18,0.75,7,69,0,low
sub_0092,sub_1084,assignment_009,0.1333,0.0,0.4851,53,0.2,0.81,10,75,0,low
sub_0092,sub_1085,assignment_009,0.75,0.1429,1.0,42,0.16,0.72,6,66,0,medium
sub_0092,sub_1086,assignment_009,0.5455,0.125,0.6125,49,0.19,0.78,8,71,0,low
sub_0092,sub_1087,assignment_009,0.3333,0.0,0.7551,44,0.17,0.74,7,68,0,low
sub_0092,sub_1088,assignment_009,0.2727,0.0,0.8033,52,0.2,0.82,10,76,0,low
sub_0092,sub_1089,assignment_009,0.125,0.0,0.4851,46,0.18,0.77,8,70,0,low
sub_0092,sub_1090,assignment_009,0.1579,0.0,0.3161,54,0.21,0.85,12,79,0,low
sub_0093,sub_0094,assignment_009,0.125,0.0,0.3558,5,0.07,0.04,2,12,0,low
sub_0093,sub_0095,assignment_009,0.2778,0.0,0.6635,8,0.12,0.01,3,14,0,low
sub_0093,sub_0096,assignment_009,0.2941,0.0,0.8654,1,0.02,0.01,1,1,0,low
sub_0093,sub_0097,assignment_009,0.4667,0.0,0.7885,6,0.08,0.02,2,9,0,low
sub_0093,sub_0098,assignment_009,0.2632,0.0,0.972,3,0.05,0.01,1,5,0,low
sub_0093,sub_0099,assignment_009,0.2,0.0,0.9455,10,0.15,0.03,4,17,0,low
sub_0093,sub_1081,assignment_009,0.2143,0.0,0.2692,42,0.07,0.83,12,83,0,low
sub_0093,sub_1082,assignment_009,0.3333,0.0,0.4519,46,0.08,0.87,14,87,0,low
sub_0093,sub_1083,assignment_009,0.2222,0.0,0.6827,38,0.05,0.78,10,79,0,low
sub_0093,sub_1084,assignment_009,0.4375,0.2,0.9712,44,0.07,0.84,13,85,0,low
sub_0093,sub_1085,assignment_009,0.1111,0.0,0.4712,33,0.03,0.75,9,76,0,low
sub_0093,sub_1086,assignment_009,0.2105,0.0,0.7692,40,0.06,0.81,11,81,0,low
sub_0093,sub_1087,assignment_009,0.125,0.0,0.3558,35,0.04,0.77,10,78,0,low
sub_0093,sub_1088,assignment_009,0.1765,0.0,0.5865,43,0.07,0.85,13,86,0,low
sub_0093,sub_1089,assignment_009,0.3333,0.1818,0.9712,37,0.05,0.8,11,80,0,low
sub_0093,sub_1090,assignment_009,0.3333,0.0,0.671,45,0.08,0.88,15,89,0,low
sub_0094,sub_0095,assignment_009,0.1538,0.0,0.5362,3,0.05,0.03,1,2,0,low
sub_0094,sub_0096,assignment_009,0.1667,0.0,0.4111,4,0.05,0.05,1,11,0,low
sub_0094,sub_0097,assignment_009,0.1667,0.0,0.4512,1,0.01,0.02,0,3,0,low
sub_0094,sub_0098,assignment_009,0.2308,0.1111,0.3458,2,0.02,0.03,1,7,0,low
sub_0094,sub_0099,assignment_009,0.1429,0.0,0.3364,5,0.08,0.01,2,5,0,low
sub_0094,sub_1081,assignment_009,0.2857,0.0,0.7568,47,0.14,0.79,10,71,0,low
sub_0094,sub_1082,assignment_009,0.2,0.0,0.7872,51,0.15,0.83,12,75,0,low
sub_0094,sub_1083,assignment_009,0.2727,0.125,0.5211,43,0.12,0.74,8,67,0,low
sub_0094,sub_1084,assignment_009,0.1538,0.0,0.3663,49,0.14,0.8,11,73,0,low
sub_0094,sub_1085,assignment_009,0.3333,0.0,0.7551,38,0.1,0.71,7,64,0,low
sub_0094,sub_1086,assignment_009,0.25,0.0,0.4625,45,0.13,0.77,9,69,0,low
sub_0094,sub_1087,assignment_009,0.6667,0.0,1.0,40,0.11,0.73,8,66,0,medium
sub_0094,sub_1088,assignment_009,0.5,0.0,0.6066,48,0.14,0.81,11,74,0,low
sub_0094,sub_1089,assignment_009,0.2308,0.1111,0.3663,42,0.12,0.76,9,68,0,low
sub_0094,sub_1090,assignment_009,0.1111,0.0,0.2387,50,0.15,0.84,13,77,0,low
sub_0095,sub_0096,assignment_009,0.1176,0.0,0.7667,7,0.1,0.02,2,13,0,low
sub_0095,sub_0097,assignment_009,0.3571,0.0,0.8415,2,0.04,0.01,1,5,0,low
sub_0095,sub_0098,assignment_009,0.2353,0.0,0.6449,5,0.07,0.0,2,9,0,low
sub_0095,sub_0099,assignment_009,0.2353,0.0,0.6273,2,0.03,0.02,1,3,0,low
sub_0095,sub_1081,assignment_009,0.1667,0.0,0.4058,50,0.19,0.82,9,69,0,low
sub_0095,sub_1082,assignment_009,0.3077,0.0,0.6812,54,0.2,0.86,11,73,0,low
sub_0095,sub_1083,assignment_009,0.1875,0.0909,0.9718,46,0.17,0.77,7,65,0,low
sub_0095,sub_1084,assignment_009,0.1765,0.0,0.6832,52,0.19,0.83,10,71,0,low
sub_0095,sub_1085,assignment_009,0.3077,0.0,0.7101,41,0.15,0.74,6,62,0,low
sub_0095,sub_1086,assignment_009,0.25,0.0,0.8625,48,0.18,0.8,8,67,0,low
sub_0095,sub_1087,assignment_009,0.25,0.0,0.5362,43,0.16,0.76,7,64,0,low
sub_0095,sub_1088,assignment_009,0.1333,0.0,0.8841,51,0.19,0.84,10,72,0,low
sub_0095,sub_1089,assignment_009,0.2353,0.0,0.6832,45,0.17,0.79,8,66,0,low
sub_0095,sub_1090,assignment_009,0.3889,0.0,0.4452,53,0.2,0.87,12,75,0,low
sub_0096,sub_0097,assignment_009,0.2857,0.0,0.9111,5,0.06,0.03,1,8,0,low
sub_0096,sub_0098,assignment_009,0.3333,0.1538,0.8411,2,0.03,0.02,0,4,0,low
sub_0096,sub_0099,assignment_009,0.25,0.0,0.8182,9,0.13,0.04,3,16,0,low
sub_0096,sub_1081,assignment_009,0.3,0.0,0.3111,43,0.09,0.84,11,82,0,low
sub_0096,sub_1082,assignment_009,0.3333,0.1111,0.5222,47,0.1,0.88,13,86,0,low
sub_0096,sub_1083,assignment_009,0.3846,0.0,0.7889,39,0.07,0.79,9,78,0,low
sub_0096,sub_1084,assignment_009,0.4615,0.0,0.8911,45,0.09,0.85,12,84,0,low
sub_0096,sub_1085,assignment_009,0.1429,0.0,0.5444,34,0.05,0.76,8,75,0,low
sub_0096,sub_1086,assignment_009,0.2667,0.0909,0.8889,41,0.08,0.82,10,80,0,low
sub_0096,sub_1087,assignment_009,0.1667,0.0,0.4111,36,0.06,0.78,9,77,0,low
sub_0096,sub_1088,assignment_009,0.2308,0.1111,0.6778,44,0.09,0.86,12,85,0,low
sub_0096,sub_1089,assignment_009,0.25,0.0,0.8911,38,0.07,0.81,10,79,0,low
sub_0096,sub_1090,assignment_009,0.2,0.0,0.5806,46,0.1,0.89,14,88,0,low
sub_0097,sub_0098,assignment_009,0.3333,0.0,0.7664,3,0.03,0.01,1,4,0,low
sub_0097,sub_0099,assignment_009,0.1765,0.0,0.7455,4,0.07,0.01,2,8,0,low
sub_0097,sub_1081,assignment_009,0.3,0.0,0.3415,48,0.15,0.81,10,74,0,low
sub_0097,sub_1082,assignment_009,0.3333,0.0,0.5732,52,0.16,0.85,12,78,0,low
sub_0097,sub_1083,assignment_009,0.2,0.0,0.8659,44,0.13,0.76,8,70,0,low
sub_0097,sub_1084,assignment_009,0.3571,0.0,0.8119,50,0.15,0.82,11,76,0,low
sub_0097,sub_1085,assignment_009,0.1429,0.0,0.5976,39,0.11,0.73,7,67,0,low
sub_0097,sub_1086,assignment_009,0.1875,0.0,0.9756,46,0.14,0.79,9,72,0,low
sub_0097,sub_1087,assignment_009,0.1667,0.0,0.4512,41,0.12,0.75,8,69,0,low
sub_0097,sub_1088,assignment_009,0.2308,0.0,0.7439,49,0.15,0.83,11,77,0,low
sub_0097,sub_1089,assignment_009,0.3333,0.0,0.8119,43,0.13,0.78,9,71,0,low
sub_0097,sub_1090,assignment_009,0.2632,0.0,0.529,51,0.16,0.86,13,80,0,low
sub_0098,sub_0099,assignment_009,0.1,0.0,0.9727,7,0.1,0.02,3,12,0,low
sub_0098,sub_1081,assignment_009,0.1538,0.0,0.2617,45,0.12,0.82,11,78,0,low
sub_0098,sub_1082,assignment_009,0.2,0.1,0.4393,49,0.13,0.86,13,82,0,low
sub_0098,sub_1083,assignment_009,0.25,0.0714,0.6636,41,0.1,0.77,9,74,0,low
sub_0098,sub_1084,assignment_009,0.2353,0.0,0.9439,47,0.12,0.83,12,80,0,low
sub_0098,sub_1085,assignment_009,0.125,0.0,0.4579,36,0.08,0.74,8,71,0,low
sub_0098,sub_1086,assignment_009,0.1667,0.0833,0.7477,43,0.11,0.8,10,76,0,low
sub_0098,sub_1087,assignment_009,0.1429,0.0,0.3458,38,0.09,0.76,9,73,0,low
sub_0098,sub_1088,assignment_009,0.2,0.1,0.5701,46,0.12,0.84,12,81,0,low
sub_0098,sub_1089,assignment_009,0.6923,0.1429,0.9439,40,0.1,0.79,10,75,0,medium
sub_0098,sub_1090,assignment_009,0.4444,0.0667,0.6903,48,0.13,0.87,14,84,0,low
sub_0099,sub_1081,assignment_009,0.25,0.0,0.2545,52,0.22,0.8,8,66,0,low
sub_0099,sub_1082,assignment_009,0.2857,0.0,0.4273,56,0.23,0.84,10,70,0,low
sub_0099,sub_1083,assignment_009,0.3333,0.0,0.6455,48,0.2,0.75,6,62,0,low
sub_0099,sub_1084,assignment_009,0.3125,0.0,0.9182,54,0.22,0.81,9,68,0,low
sub_0099,sub_1085,assignment_009,0.3846,0.0,0.4455,43,0.18,0.72,5,59,0,low
sub_0099,sub_1086,assignment_009,0.1667,0.0,0.7273,50,0.21,0.78,7,64,0,low
sub_0099,sub_1087,assignment_009,0.2308,0.1429,0.3364,45,0.19,0.74,6,61,0,low
sub_0099,sub_1088,assignment_009,0.125,0.0,0.5545,53,0.22,0.82,9,69,0,low
sub_0099,sub_1089,assignment_009,0.1,0.0,0.9182,47,0.2,0.77,7,63,0,low
sub_0099,sub_1090,assignment_009,0.2381,0.0,0.7097,55,0.23,0.85,11,72,0,low
sub_1081,sub_1082,assignment_009,0.375,0.0,0.5957,4,0.01,0.04,2,4,1,low
sub_1081,sub_1083,assignment_009,0.3,0.0,0.3944,4,0.02,0.05,2,4,1,low
sub_1081,sub_1084,assignment_009,0.2727,0.0,0.2772,2,0.0,0.01,1,2,1,low
sub_1081,sub_1085,assignment_009,0.2222,0.0,0.5714,9,0.04,0.08,3,7,1,low
sub_1081,sub_1086,assignment_009,0.1667,0.0,0.35,2,0.01,0.02,1,2,1,low
sub_1081,sub_1087,assignment_009,0.2857,0.0,0.7568,7,0.03,0.06,2,5,1,low
sub_1081,sub_1088,assignment_009,0.2222,0.0,0.459,1,0.0,0.02,1,3,1,low
sub_1081,sub_1089,assignment_009,0.1538,0.0,0.2772,5,0.02,0.03,1,3,1,low
sub_1081,sub_1090,assignment_009,0.1176,0.0,0.1806,3,0.01,0.05,3,6,1,low
sub_1082,sub_1083,assignment_009,0.2308,0.0,0.662,8,0.03,0.09,4,8,1,low
sub_1082,sub_1084,assignment_009,0.3077,0.0,0.4653,2,0.01,0.03,1,2,1,low
sub_1082,sub_1085,assignment_009,0.2727,0.0,0.9592,13,0.05,0.12,5,11,1,low
sub_1082,sub_1086,assignment_009,0.4167,0.1429,0.5875,6,0.02,0.06,3,6,1,low
sub_1082,sub_1087,assignment_009,0.3333,0.0,0.7872,11,0.04,0.1,4,9,1,low
sub_1082,sub_1088,assignment_009,0.4,0.2,0.7705,3,0.01,0.02,1,1,1,low
sub_1082,sub_1089,assignment_009,0.125,0.0,0.4653,9,0.03,0.07,3,7,1,low
sub_1082,sub_1090,assignment_009,0.2222,0.0,0.3032,1,0.0,0.01,1,2,1,low
sub_1083,sub_1084,assignment_009,0.4615,0.0,0.703,6,0.02,0.06,3,6,1,low
sub_1083,sub_1085,assignment_009,0.1429,0.0,0.6901,5,0.02,0.03,1,3,1,low
sub_1083,sub_1086,assignment_009,0.1176,0.0,0.8875,2,0.01,0.03,1,2,1,low
sub_1083,sub_1087,assignment_009,0.1667,0.0,0.5211,3,0.01,0.01,0,1,1,low
sub_1083,sub_1088,assignment_009,0.1429,0.0,0.8592,5,0.02,0.07,3,7,1,low
sub_1083,sub_1089,assignment_009,0.25,0.0714,0.703,1,0.0,0.02,1,1,1,low
sub_1083,sub_1090,assignment_009,0.2632,0.0,0.4581,7,0.03,0.1,5,10,1,low
sub_1084,sub_1085,assignment_009,0.1333,0.0,0.4851,11,0.04,0.09,4,9,1,low
sub_1084,sub_1086,assignment_009,0.1765,0.0,0.7921,4,0.01,0.03,2,4,1,low
sub_1084,sub_1087,assignment_009,0.1538,0.0,0.3663,9,0.03,0.07,3,7,1,low
sub_1084,sub_1088,assignment_009,0.1333,0.0,0.604,1,0.0,0.01,0,1,1,low
sub_1084,sub_1089,assignment_009,0.3125,0.1538,1.0,7,0.02,0.04,2,5,1,low
sub_1084,sub_1090,assignment_009,0.3889,0.0,0.6516,1,0.01,0.04,2,4,1,low
sub_1085,sub_1086,assignment_009,0.4167,0.0,0.6125,7,0.03,0.06,2,5,1,low
sub_1085,sub_1087,assignment_009,0.5,0.0,0.7551,2,0.01,0.02,1,2,1,low
sub_1085,sub_1088,assignment_009,0.2727,0.0,0.8033,10,0.04,0.1,4,10,1,low
sub_1085,sub_1089,assignment_009,0.125,0.0,0.4851,4,0.02,0.05,2,4,1,low
sub_1085,sub_1090,assignment_009,0.1579,0.0,0.3161,12,0.05,0.13,6,13,1,low
sub_1086,sub_1087,assignment_009,0.25,0.0,0.4625,5,0.02,0.04,1,3,1,low
sub_1086,sub_1088,assignment_009,0.4167,0.1429,0.7625,3,0.01,0.04,2,5,1,low
sub_1086,sub_1089,assignment_009,0.1053,0.0,0.7921,3,0.01,0.01,0,1,1,low
sub_1086,sub_1090,assignment_009,0.25,0.0,0.5161,5,0.02,0.07,4,8,1,low
sub_1087,sub_1088,assignment_009,0.5,0.0,0.6066,8,0.03,0.08,3,8,1,low
sub_1087,sub_1089,assignment_009,0.1429,0.0,0.3663,2,0.01,0.03,1,2,1,low
sub_1087,sub_1090,assignment_009,0.1111,0.0,0.2387,10,0.04,0.11,5,11,1,low
sub_1088,sub_1089,assignment_009,0.125,0.0,0.604,6,0.02,0.05,2,6,1,low
sub_1088,sub_1090,assignment_009,0.1579,0.0,0.3935,2,0.01,0.03,2,3,1,low
sub_1089,sub_1090,assignment_009,0.3684,0.0,0.6516,8,0.03,0.08,4,9,1,low
sub_0100,sub_0101,assignment_010,0.6471,0.0909,0.9577,4,0.06,0.01,1,4,0,medium
sub_0100,sub_0102,assignment_010,0.4762,0.0714,0.7907,4,0.04,0.01,0,1,0,low
sub_0100,sub_0103,assignment_010,0.6842,0.1,0.7556,2,0.03,0.02,2,10,0,medium
sub_0100,sub_0104,assignment_010,0.5294,0.0,0.5662,2,0.01,0.0,1,3,0,low
sub_0100,sub_0105,assignment_010,0.8125,0.3333,0.5913,5,0.1,0.01,3,12,0,medium
sub_0100,sub_0106,assignment_010,0.8125,0.0769,0.8293,7,0.07,0.01,0,2,0,medium
sub_0100,sub_0107,assignment_010,0.8125,0.3333,0.5887,1,0.04,0.0,1,5,0,medium
sub_0100,sub_0108,assignment_010,0.875,0.0,0.6765,3,0.01,0.01,0,1,0,high
sub_0100,sub_0109,assignment_010,0.8235,0.1,0.9706,3,0.07,0.01,2,9,0,medium
sub_0100,sub_0110,assignment_010,0.6842,0.2727,0.8293,1,0.02,0.0,1,4,0,medium
sub_0100,sub_1091,assignment_010,0.9375,0.4286,0.9191,51,0.14,0.73,11,83,0,high
sub_0100,sub_1092,assignment_010,0.9333,0.4286,0.8897,57,0.15,0.78,13,87,0,high
sub_0100,sub_1093,assignment_010,0.4286,0.0714,0.7514,45,0.12,0.68,9,78,0,low
sub_0100,sub_1094,assignment_010,0.7222,0.0714,0.701,53,0.13,0.71,12,82,0,medium
sub_0100,sub_1095,assignment_010,0.5294,0.0,0.4779,48,0.11,0.66,10,76,0,low
sub_0100,sub_1096,assignment_010,0.625,0.0,0.6691,60,0.16,0.8,14,89,0,medium
sub_0100,sub_1097,assignment_010,0.75,0.3333,0.6267,43,0.1,0.62,8,72,0,medium
sub_0100,sub_1098,assignment_010,0.8125,0.0909,0.6507,56,0.15,0.75,12,85,0,medium
sub_0100,sub_1099,assignment_010,0.875,0.0,0.6765,50,0.13,0.7,11,80,0,high
sub_0100,sub_1100,assignment_010,1.0,0.1667,0.8088,62,0.16,0.83,15,91,0,high
sub_0101,sub_0102,assignment_010,0.45,0.0625,0.8256,8,0.1,0.02,1,3,0,low
sub_0101,sub_0103,assignment_010,0.5789,0.0833,0.7889,2,0.03,0.03,1,6,0,low
sub_0101,sub_0104,assignment_010,0.4118,0.0,0.5423,6,0.05,0.01,0,1,0,low
sub_0101,sub_0105,assignment_010,0.6875,0.0769,0.6174,1,0.04,0.0,2,8,0,medium
sub_0101,sub_0106,assignment_010,0.6875,0.0667,0.8659,11,0.13,0.02,1,2,0,medium
sub_0101,sub_0107,assignment_010,0.8,0.0769,0.6147,3,0.02,0.01,0,1,0,medium
sub_0101,sub_0108,assignment_010,0.6471,0.0,0.6479,7,0.07,0.0,1,5,0,medium
sub_0101,sub_0109,assignment_010,0.7059,0.3,0.9296,1,0.01,0.02,1,5,0,medium
sub_0101,sub_0110,assignment_010,0.6667,0.0667,0.8659,5,0.04,0.01,0,0,0,medium
sub_0101,sub_1091,assignment_010,0.6111,0.0909,0.8803,55,0.2,0.74,10,79,0,medium
sub_0101,sub_1092,assignment_010,0.6875,0.0909,0.8521,61,0.21,0.79,12,83,0,medium
sub_0101,sub_1093,assignment_010,0.4737,0.0625,0.7845,49,0.18,0.69,8,74,0,low
sub_0101,sub_1094,assignment_010,0.6111,0.2143,0.732,57,0.19,0.72,11,78,0,medium
sub_0101,sub_1095,assignment_010,0.4118,0.0,0.4577,52,0.17,0.67,9,72,0,low
sub_0101,sub_1096,assignment_010,0.4118,0.0,0.6408,64,0.22,0.81,13,85,0,low
sub_0101,sub_1097,assignment_010,0.7333,0.0769,0.6544,47,0.16,0.63,7,68,0,medium
sub_0101,sub_1098,assignment_010,0.8,0.2727,0.6794,60,0.21,0.76,11,81,0,medium
sub_0101,sub_1099,assignment_010,0.6471,0.0,0.6479,54,0.19,0.71,10,76,0,medium
sub_0101,sub_1100,assignment_010,0.6471,0.0,0.7746,66,0.22,0.84,14,87,0,medium
sub_0102,sub_0103,assignment_010,0.375,0.0667,0.9556,6,0.07,0.01,2,9,0,low
sub_0102,sub_0104,assignment_010,0.35,0.0,0.4477,2,0.05,0.01,1,2,0,low
sub_0102,sub_0105,assignment_010,0.5,0.0625,0.7478,9,0.14,0.02,3,11,0,low
sub_0102,sub_0106,assignment_010,0.5,0.0556,0.9535,3,0.03,0.0,0,1,0,low
sub_0102,sub_0107,assignment_010,0.5,0.0625,0.7446,5,0.08,0.01,1,4,0,low
sub_0102,sub_0108,assignment_010,0.4762,0.0,0.5349,1,0.03,0.02,0,2,0,low
sub_0102,sub_0109,assignment_010,0.5238,0.1429,0.7674,7,0.11,0.0,2,8,0,low
sub_0102,sub_0110,assignment_010,0.4348,0.0556,0.9535,3,0.06,0.01,1,3,0,low
sub_0102,sub_1091,assignment_010,0.4545,0.0714,0.7267,47,0.1,0.72,11,82,0,low
